apartment_id,case_number,distance_miles
21,C25-1293,1.0467528436447995
21,C25-1294,1.5997952602247243
21,C25-1295,1.100053635570883
21,C25-1296,2.5771270439433263
21,C25-1284,2.5507657454691137
21,C25-1285,1.3716998117238726
21,C25-1286,1.8195811635041448
21,C25-1287,1.5042528801966542
21,C25-1279,0.935636430804764
21,C25-1280,1.436143575115214
21,C25-1281,1.0096812799651282
21,C25-1282,1.4376291189145385
21,C25-1283,0.9995001542337415
21,C25-1273,0.9995001542337415
21,C25-1274,0.9592028034039991
21,C25-1275,1.125304123232271
21,C25-1276,1.7889527841783388
21,C25-1277,2.1266931554159147
21,C25-1278,1.237167295125367
21,C25-1265,0.9995001542337415
21,C25-1266,1.8384601029976768
21,C25-1267,1.0357850864043336
21,C25-1268,1.1288415217636987
21,C25-1269,1.1288415217636987
21,C25-1270,0.7293261595708204
21,C25-1271,1.100053635570883
21,C25-1272,2.4818552573838435
21,C25-1262,1.0096812799651282
21,C25-1263,0.9394388823309489
21,C25-1264,1.0420327917955445
21,C25-1253,2.260403377814838
21,C25-1254,1.8195811635041448
21,C25-1255,1.2209225529407692
21,C25-1256,1.3707361115959262
21,C25-1257,1.785756455861669
21,C25-1258,0.9592028034039991
21,C25-1259,1.2076868054031242
21,C25-1260,0.9906535247740595
21,C25-1261,2.3212247949492197
21,C25-1247,1.436143575115214
21,C25-1248,1.436143575115214
21,C25-1249,3.146990421347153
21,C25-1250,1.810174431579777
21,C25-1251,1.5080725538609352
21,C25-1252,1.506183958795933
22,C25-1588,2.243763585207864
22,C25-1589,1.7180356263199459
22,C25-1590,2.242629072819081
22,C25-1591,2.145662774029213
22,C25-1592,1.618832427223674
22,C25-1593,2.3554027448517374
22,C25-1580,1.9849559252778393
22,C25-1581,2.791818611957978
22,C25-1582,2.107086293881229
22,C25-1583,1.8720910219506486
22,C25-1584,2.374884105486752
22,C25-1585,1.2631980738884256
22,C25-1586,1.7979237207293461
22,C25-1587,2.3348565505577197
22,C25-1578,2.1565194717384437
22,C25-1579,2.0598516439847394
22,C25-1577,1.8373344723214298
22,C25-1575,2.0598516439847394
22,C25-1576,1.6685275918942073
22,C25-1573,3.1685354919508737
22,C25-1574,1.6679646349906534
22,C25-1571,2.484925380881765
22,C25-1572,2.262554849759889
22,C25-1568,2.7682669468870627
22,C25-1569,2.3554027448517374
22,C25-1570,2.3475375417883755
22,C25-1560,2.7467650273138684
22,C25-1561,2.388086591475433
22,C25-1562,1.7152821870072803
22,C25-1563,2.432774305756104
22,C25-1565,2.1974089204633542
22,C25-1567,2.3033853958704764
22,C25-1556,2.411991640148545
22,C25-1557,2.145662774029213
22,C25-1558,2.145662774029213
22,C25-1553,2.0756475802710117
22,C25-1554,2.5877013241165754
22,C25-1555,2.6740312415217407
22,C25-1550,1.9213143554118857
22,C25-1551,2.0598516439847394
22,C25-1552,2.374884105486752
22,C25-1543,2.374884105486752
22,C25-1544,2.0233699908562897
22,C25-1545,1.877556622529003
22,C25-1546,2.3030091364154224
22,C25-1547,2.975319636753354
22,C25-1548,2.388086591475433
22,C25-1549,2.3554027448517374
22,C25-1539,1.9860562116272562
22,C25-1540,2.1813418310390045
22,C25-1541,1.7958332067256175
22,C25-1542,2.036997078487247
22,C25-1537,2.8431586326566496
22,C25-1538,1.7979237207293461
22,C25-1526,1.7979237207293461
22,C25-1527,1.8510784772676414
22,C25-1528,2.397749080116154
22,C25-1529,2.374884105486752
22,C25-1530,1.7958332067256175
22,C25-1531,2.121950650001707
22,C25-1532,1.7313671867410225
22,C25-1533,1.7499665626294214
22,C25-1534,1.770037055239606
22,C25-1535,2.1813418310390045
22,C25-1536,1.6278429653606645
22,C25-1521,3.8971729385438714
22,C25-1522,2.432774305756104
22,C25-1523,1.5437511671423787
22,C25-1524,1.6849319233660192
22,C25-1525,2.036997078487247
22,C25-1517,1.6685275918942073
22,C25-1518,1.7313671867410225
22,C25-1519,1.214091193201369
22,C25-1520,2.2759002875124104
22,C25-1512,2.910856244318649
22,C25-1513,2.0771163987225427
22,C25-1514,2.206146810253198
22,C25-1515,1.7180356263199459
22,C25-1516,2.0097824545813006
22,C25-1508,1.7313671867410225
22,C25-1510,2.262592316716868
22,C25-1511,2.0580849444105587
22,C25-1502,1.0215008219610076
22,C25-1503,2.0647225686533925
22,C25-1504,1.7313671867410225
22,C25-1505,2.148075237494911
22,C25-1506,2.036997078487247
22,C25-1507,2.3030091364154224
22,C25-1500,1.6685275918942073
22,C25-1501,1.976742730070798
22,C25-1494,3.538712355460452
22,C25-1495,2.206146810253198
22,C25-1496,2.121950650001707
22,C25-1497,1.7313671867410225
22,C25-1498,2.1172437986982766
22,C25-1499,2.3348565505577197
22,C25-1489,1.6611210796409903
22,C25-1490,1.6632860250596582
22,C25-1491,1.6632860250596582
22,C25-1492,1.7152821870072803
22,C25-1493,2.3008810189483846
22,C25-1487,3.1383727229728295
22,C25-1488,3.1199661251036033
22,C25-1479,2.8031997066058603
22,C25-1480,1.6542644633105767
22,C25-1481,1.9788419028528095
22,C25-1482,3.0669196358387962
22,C25-1483,1.8510784772676414
22,C25-1484,2.360636301872311
22,C25-1485,1.976742730070798
22,C25-1486,2.0771163987225427
22,C25-1470,2.268382935400788
22,C25-1471,2.0574483568923623
22,C25-1472,1.69617525323304
22,C25-1473,2.008734980938367
22,C25-1474,2.801813682635547
22,C25-1475,2.069030304905305
22,C25-1476,2.069030304905305
22,C25-1478,2.3982367494888486
22,C25-1464,1.7313671867410225
22,C25-1465,3.99608785233917
22,C25-1466,2.1974089204633542
22,C25-1467,2.2572447838328977
22,C25-1468,1.7979237207293461
22,C25-1469,2.0226015385974536
22,C25-1459,2.19331184114454
22,C25-1460,2.3982367494888486
22,C25-1461,2.508411327378189
22,C25-1462,2.1159341724398537
22,C25-1463,1.7979237207293461
22,C25-1451,2.910856244318649
22,C25-1452,1.2600312223053933
22,C25-1453,1.9860562116272562
22,C25-1454,2.2235335423981666
22,C25-1455,2.524928108808695
22,C25-1456,2.2235335423981666
22,C25-1457,2.353396329486921
22,C25-1458,2.069030304905305
22,C25-1448,2.3348565505577197
22,C25-1449,2.448888088057567
22,C25-1450,2.379285971289193
22,C25-1440,2.947723099715724
22,C25-1441,2.3475375417883755
22,C25-1442,2.484925380881765
22,C25-1444,2.8031997066058603
22,C25-1446,1.865891033382819
22,C25-1447,2.3030091364154224
22,C25-1423,1.6454954463113187
22,C25-1424,3.1383727229728295
22,C25-1425,2.547120499604354
22,C25-1426,2.947723099715724
22,C25-1427,3.4544489977053567
22,C25-1428,2.020415952825834
22,C25-1429,2.165116067990967
22,C25-1430,2.715936558152713
22,C25-1431,2.2235335423981666
22,C25-1432,2.3923641733246743
22,C25-1433,1.8944669772456855
22,C25-1434,2.2235335423981666
22,C25-1435,1.7152821870072803
22,C25-1436,1.755871098020864
22,C25-1437,2.243763585207864
22,C25-1438,2.3008810189483846
22,C25-1439,2.374884105486752
22,C25-1419,1.865891033382819
22,C25-1420,2.2235335423981666
22,C25-1421,2.975319636753354
22,C25-1422,2.3475375417883755
22,C25-1408,2.206146810253198
22,C25-1409,2.009385567692807
22,C25-1410,2.1974089204633542
22,C25-1411,2.008734980938367
22,C25-1412,1.8510784772676414
22,C25-1413,1.894472928975551
22,C25-1414,1.8510784772676414
22,C25-1415,2.3475375417883755
22,C25-1416,2.1172437986982766
22,C25-1417,2.530918227421377
22,C25-1418,2.9175647771884794
22,C25-1398,1.7979237207293461
22,C25-1399,2.2235335423981666
22,C25-1400,2.947723099715724
22,C25-1401,1.877556622529003
22,C25-1402,1.6685275918942073
22,C25-1404,1.8510784772676414
22,C25-1405,2.274922270157026
22,C25-1406,1.8510784772676414
22,C25-1407,2.262554849759889
22,C25-1381,2.4304188262062008
22,C25-1382,2.036997078487247
22,C25-1383,2.0771163987225427
22,C25-1374,2.1974089204633542
22,C25-1375,1.6505316799873184
22,C25-1376,2.19331184114454
22,C25-1377,1.7180356263199459
22,C25-1378,1.7467795555636791
22,C25-1379,1.7313671867410225
22,C25-1380,1.6849319233660192
22,C25-1370,2.145662774029213
22,C25-1371,2.009385567692807
22,C25-1372,1.6849319233660192
22,C25-1373,2.1974089204633542
22,C25-1366,2.3923641733246743
22,C25-1367,2.121950650001707
22,C25-1368,2.9175647771884794
22,C25-1369,1.7979237207293461
22,C25-1355,1.5549786547009348
22,C25-1356,2.547120499604354
22,C25-1357,2.8431586326566496
22,C25-1358,2.3030091364154224
22,C25-1359,1.9032260223326816
22,C25-1360,2.069030304905305
22,C25-1362,2.379285971289193
22,C25-1363,2.069030304905305
22,C25-1364,2.374293325065342
22,C25-1365,2.1974089204633542
22,C25-1349,2.3030091364154224
22,C25-1350,2.849602552992669
22,C25-1351,2.386534001457306
22,C25-1352,1.7412517732745618
22,C25-1353,4.233560743767815
22,C25-1344,2.165116067990967
22,C25-1345,2.0598516439847394
22,C25-1346,2.2270757995833708
22,C25-1347,2.107086293881229
22,C25-1348,3.0669196358387962
22,C25-1336,2.1527642804852802
22,C25-1337,1.6611210796409903
22,C25-1338,2.39236594558721
22,C25-1339,2.043452327361544
22,C25-1340,2.1974089204633542
22,C25-1341,1.7979237207293461
22,C25-1342,2.374293325065342
22,C25-1343,2.47097723886461
22,C25-1324,2.524928108808695
22,C25-1325,1.835056005164023
22,C25-1326,1.7180356263199459
22,C25-1327,1.4453772319085985
22,C25-1328,2.386370190393233
22,C25-1329,3.195311679143225
22,C25-1330,2.043452327361544
22,C25-1331,2.7688186817590403
22,C25-1332,1.909159368340777
22,C25-1333,2.1974089204633542
22,C25-1334,2.213039079197891
22,C25-1335,2.3106489423220418
22,C25-1316,2.1813418310390045
22,C25-1317,1.6882476986019437
22,C25-1318,2.3033853958704764
22,C25-1319,2.19331184114454
22,C25-1320,2.043452327361544
22,C25-1321,1.6685275918942073
22,C25-1322,2.1974089204633542
22,C25-1323,1.214091193201369
22,C25-1310,1.1907502730817008
22,C25-1311,1.7180356263199459
22,C25-1312,3.0669196358387962
22,C25-1313,2.193182146005275
22,C25-1314,2.274922270157026
22,C25-1315,1.9559262755130211
22,C25-1302,2.4635500906614194
22,C25-1303,1.7313671867410225
22,C25-1304,1.7467795555636791
22,C25-1305,2.309232330350254
22,C25-1306,1.6685275918942073
22,C25-1307,2.069030304905305
22,C25-1308,2.069030304905305
22,C25-1297,2.1159341724398537
22,C25-1298,2.1974089204633542
22,C25-1299,2.092613820239117
22,C25-1300,2.261975886112088
22,C25-1301,1.7979237207293461
22,C25-1289,2.239929689719342
22,C25-1290,2.374884105486752
22,C25-1291,2.374884105486752
22,C25-1292,2.947723099715724
22,C25-1293,1.7979237207293461
22,C25-1294,2.2150690349029483
22,C25-1295,1.8510784772676414
22,C25-1296,2.790773995912524
22,C25-1284,3.230892103629505
22,C25-1285,2.05750902504537
22,C25-1286,2.374884105486752
22,C25-1287,2.1172437986982766
22,C25-1279,1.7108161613973658
22,C25-1280,2.036997078487247
22,C25-1281,1.6685275918942073
22,C25-1282,2.079766613262075
22,C25-1283,1.7313671867410225
22,C25-1273,1.7313671867410225
22,C25-1274,1.6850224958105111
22,C25-1275,1.8551217878230675
22,C25-1276,2.434942312854253
22,C25-1277,2.8431586326566496
22,C25-1278,2.043452327361544
22,C25-1265,1.7313671867410225
22,C25-1266,2.457800501779364
22,C25-1267,1.9371218639492573
22,C25-1268,1.8703837441752245
22,C25-1269,1.8703837441752245
22,C25-1270,1.5340085230641054
22,C25-1271,1.8510784772676414
22,C25-1272,3.1526884979140912
22,C25-1262,1.6685275918942073
22,C25-1263,1.829633391800158
22,C25-1264,1.7180356263199459
22,C25-1253,2.9175647771884794
22,C25-1254,2.374884105486752
22,C25-1255,2.0823761571500983
22,C25-1256,2.1859372426469283
22,C25-1257,2.4021846702030243
22,C25-1258,1.6850224958105111
22,C25-1259,2.001521477881375
22,C25-1260,1.7203496772028164
22,C25-1261,2.975319636753354
22,C25-1247,2.036997078487247
22,C25-1248,2.036997078487247
22,C25-1249,3.857118046453833
22,C25-1250,2.3923641733246743
22,C25-1251,2.3554027448517374
22,C25-1252,2.107086293881229
23,C25-1588,1.6100483861128825
23,C25-1589,1.0100624277348196
23,C25-1590,1.3056687891864858
23,C25-1591,1.263668601175413
23,C25-1592,1.1266850126027252
23,C25-1593,1.7460453875609994
23,C25-1580,1.2096358563114433
23,C25-1581,2.524684794559586
23,C25-1582,1.1934573418784171
23,C25-1583,1.2878654956677917
23,C25-1584,1.3760798502465559
23,C25-1585,1.1254777206512943
23,C25-1586,1.164944708566373
23,C25-1587,1.6661760396025023
23,C25-1578,1.4717676299612037
23,C25-1579,1.1692609607290188
23,C25-1577,1.494712410883357
23,C25-1575,1.1692609607290188
23,C25-1576,0.9592242076781574
23,C25-1573,2.224626496337147
23,C25-1574,1.0697301527833625
23,C25-1571,1.5067829754899438
23,C25-1572,1.6513743413136766
23,C25-1568,2.108342307209583
23,C25-1569,1.7460453875609994
23,C25-1570,1.3656076661628276
23,C25-1560,2.3502602357957856
23,C25-1561,1.7585853023938605
23,C25-1562,1.210298827871085
23,C25-1563,1.4625299061479096
23,C25-1565,1.3594947972340212
23,C25-1567,1.6704502009802351
23,C25-1556,1.5758207225278198
23,C25-1557,1.263668601175413
23,C25-1558,1.263668601175413
23,C25-1553,0.9154002686845947
23,C25-1554,1.842529076201772
23,C25-1555,1.5142343479202665
23,C25-1550,1.3768464772943607
23,C25-1551,1.1692609607290188
23,C25-1552,1.3760798502465559
23,C25-1543,1.3760798502465559
23,C25-1544,1.1935501615706698
23,C25-1545,1.0784933267948331
23,C25-1546,1.625362435855722
23,C25-1547,2.014492562771618
23,C25-1548,1.7585853023938605
23,C25-1549,1.7460453875609994
23,C25-1539,1.2443295356594022
23,C25-1540,1.4248134672038786
23,C25-1541,1.2967796742752946
23,C25-1542,1.1378752739929607
23,C25-1537,1.9626422702315476
23,C25-1538,1.164944708566373
23,C25-1526,1.164944708566373
23,C25-1527,1.1992134539182915
23,C25-1528,1.55164027879703
23,C25-1529,1.3760798502465559
23,C25-1530,1.2967796742752946
23,C25-1531,1.2657842769065837
23,C25-1532,1.095598425061473
23,C25-1533,0.9984068000097251
23,C25-1534,1.297522997201702
23,C25-1535,1.4248134672038786
23,C25-1536,1.1815655649602927
23,C25-1521,3.1669373575203132
23,C25-1522,1.4625299061479096
23,C25-1523,1.1388347416686508
23,C25-1524,1.1033805011901785
23,C25-1525,1.1378752739929607
23,C25-1517,0.9592242076781574
23,C25-1518,1.095598425061473
23,C25-1519,0.827351563122759
23,C25-1520,1.3186716314737144
23,C25-1512,2.0458195071681935
23,C25-1513,1.5023894177612829
23,C25-1514,1.3347480183610279
23,C25-1515,1.0100624277348196
23,C25-1516,1.1470044941936095
23,C25-1508,1.095598425061473
23,C25-1510,1.7034686673079849
23,C25-1511,1.6815053590871114
23,C25-1502,1.0414079823897868
23,C25-1503,1.1560878034830668
23,C25-1504,1.095598425061473
23,C25-1505,1.585886116373491
23,C25-1506,1.1378752739929607
23,C25-1507,1.625362435855722
23,C25-1500,0.9592242076781574
23,C25-1501,1.5918982207181929
23,C25-1494,2.5788468227118133
23,C25-1495,1.3347480183610279
23,C25-1496,1.2657842769065837
23,C25-1497,1.095598425061473
23,C25-1498,1.2147799612447072
23,C25-1499,1.6661760396025023
23,C25-1489,1.1821158332366588
23,C25-1490,1.1077251344280972
23,C25-1491,1.1077251344280972
23,C25-1492,1.210298827871085
23,C25-1493,1.640575772231673
23,C25-1487,2.17594110321473
23,C25-1488,2.1449453204453013
23,C25-1479,1.8914760106017288
23,C25-1480,1.2034558423332729
23,C25-1481,1.1724021243198293
23,C25-1482,2.097162125165816
23,C25-1483,1.1992134539182915
23,C25-1484,1.7120213638702897
23,C25-1485,1.5918982207181929
23,C25-1486,1.5023894177612829
23,C25-1470,1.532177898318732
23,C25-1471,1.309086033555399
23,C25-1472,1.1409024517094266
23,C25-1473,1.4909652254557357
23,C25-1474,1.9127721077577964
23,C25-1475,1.3984065937034609
23,C25-1476,1.3984065937034609
23,C25-1478,1.7952689010287124
23,C25-1464,1.095598425061473
23,C25-1465,3.066023741771932
23,C25-1466,1.3594947972340212
23,C25-1467,1.3393878390864649
23,C25-1468,1.164944708566373
23,C25-1469,1.3147555175646948
23,C25-1459,1.526420989059726
23,C25-1460,1.7952689010287124
23,C25-1461,1.5045684075316839
23,C25-1462,1.3980238449740061
23,C25-1463,1.164944708566373
23,C25-1451,2.0458195071681935
23,C25-1452,0.9500633645924528
23,C25-1453,1.2443295356594022
23,C25-1454,1.484767220336959
23,C25-1455,1.5656779719318281
23,C25-1456,1.484767220336959
23,C25-1457,1.5319176276181377
23,C25-1458,1.3984065937034609
23,C25-1448,1.6661760396025023
23,C25-1449,1.4913899655207272
23,C25-1450,1.6106908726429021
23,C25-1440,2.101686565588771
23,C25-1441,1.3656076661628276
23,C25-1442,1.5067829754899438
23,C25-1444,1.8914760106017288
23,C25-1446,0.9955082072017949
23,C25-1447,1.625362435855722
23,C25-1423,0.982044463136446
23,C25-1424,2.17594110321473
23,C25-1425,1.603980729778615
23,C25-1426,2.101686565588771
23,C25-1427,2.516028897000552
23,C25-1428,1.4044361010574837
23,C25-1429,1.8027041502772598
23,C25-1430,1.7061151357209465
23,C25-1431,1.484767220336959
23,C25-1432,1.4158732475930713
23,C25-1433,1.378709122357812
23,C25-1434,1.484767220336959
23,C25-1435,1.210298827871085
23,C25-1436,1.0930872844655037
23,C25-1437,1.6100483861128825
23,C25-1438,1.640575772231673
23,C25-1439,1.3760798502465559
23,C25-1419,0.9955082072017949
23,C25-1420,1.484767220336959
23,C25-1421,2.014492562771618
23,C25-1422,1.3656076661628276
23,C25-1408,1.3347480183610279
23,C25-1409,1.6087458657607507
23,C25-1410,1.3594947972340212
23,C25-1411,1.4909652254557357
23,C25-1412,1.1992134539182915
23,C25-1413,1.4235657715164003
23,C25-1414,1.1992134539182915
23,C25-1415,1.3656076661628276
23,C25-1416,1.2147799612447072
23,C25-1417,1.7279748159065345
23,C25-1418,1.9640586239894569
23,C25-1398,1.164944708566373
23,C25-1399,1.484767220336959
23,C25-1400,2.101686565588771
23,C25-1401,1.0784933267948331
23,C25-1402,0.9592242076781574
23,C25-1404,1.1992134539182915
23,C25-1405,1.5370647107463178
23,C25-1406,1.1992134539182915
23,C25-1407,1.6513743413136766
23,C25-1381,1.802102850080728
23,C25-1382,1.1378752739929607
23,C25-1383,1.5023894177612829
23,C25-1374,1.3594947972340212
23,C25-1375,1.0356852622846244
23,C25-1376,1.526420989059726
23,C25-1377,1.0100624277348196
23,C25-1378,1.0561423327891977
23,C25-1379,1.095598425061473
23,C25-1380,1.1033805011901785
23,C25-1370,1.263668601175413
23,C25-1371,1.6087458657607507
23,C25-1372,1.1033805011901785
23,C25-1373,1.3594947972340212
23,C25-1366,1.4158732475930713
23,C25-1367,1.2657842769065837
23,C25-1368,1.9640586239894569
23,C25-1369,1.164944708566373
23,C25-1355,1.1142964565081992
23,C25-1356,1.603980729778615
23,C25-1357,1.9626422702315476
23,C25-1358,1.625362435855722
23,C25-1359,1.2401862257257663
23,C25-1360,1.3984065937034609
23,C25-1362,1.6106908726429021
23,C25-1363,1.3984065937034609
23,C25-1364,1.737328399996435
23,C25-1365,1.3594947972340212
23,C25-1349,1.625362435855722
23,C25-1350,1.9801771047108025
23,C25-1351,1.5832672511216928
23,C25-1352,1.066075686030754
23,C25-1353,3.4247056119153747
23,C25-1344,1.8027041502772598
23,C25-1345,1.1692609607290188
23,C25-1346,1.5824052138306495
23,C25-1347,1.1934573418784171
23,C25-1348,2.097162125165816
23,C25-1336,1.7519244694651723
23,C25-1337,1.1821158332366588
23,C25-1338,1.4402770649855123
23,C25-1339,1.4236865413462483
23,C25-1340,1.3594947972340212
23,C25-1341,1.164944708566373
23,C25-1342,1.737328399996435
23,C25-1343,1.5987009436675474
23,C25-1324,1.5656779719318281
23,C25-1325,1.5195789852956034
23,C25-1326,1.0100624277348196
23,C25-1327,1.1913965593403608
23,C25-1328,1.4016223250437547
23,C25-1329,2.213913746832134
23,C25-1330,1.4236865413462483
23,C25-1331,2.056304232569707
23,C25-1332,1.1014279332431227
23,C25-1333,1.3594947972340212
23,C25-1334,1.610484534253869
23,C25-1335,1.3705680476602293
23,C25-1316,1.4248134672038786
23,C25-1317,1.202682260454129
23,C25-1318,1.6704502009802351
23,C25-1319,1.526420989059726
23,C25-1320,1.4236865413462483
23,C25-1321,0.9592242076781574
23,C25-1322,1.3594947972340212
23,C25-1323,0.827351563122759
23,C25-1310,1.3832940715919133
23,C25-1311,1.0100624277348196
23,C25-1312,2.097162125165816
23,C25-1313,1.7916129556652294
23,C25-1314,1.5370647107463178
23,C25-1315,1.1407276596885612
23,C25-1302,1.5585553193278578
23,C25-1303,1.095598425061473
23,C25-1304,1.0561423327891977
23,C25-1305,1.6910912653851784
23,C25-1306,0.9592242076781574
23,C25-1307,1.3984065937034609
23,C25-1308,1.3984065937034609
23,C25-1297,1.3980238449740061
23,C25-1298,1.3594947972340212
23,C25-1299,1.610123801739674
23,C25-1300,1.559497685703665
23,C25-1301,1.164944708566373
23,C25-1289,1.3611889632896133
23,C25-1290,1.3760798502465559
23,C25-1291,1.3760798502465559
23,C25-1292,2.101686565588771
23,C25-1293,1.164944708566373
23,C25-1294,1.2972493543352914
23,C25-1295,1.1992134539182915
23,C25-1296,1.6302621153360142
23,C25-1284,2.2802316898419965
23,C25-1285,1.2551970780581316
23,C25-1286,1.3760798502465559
23,C25-1287,1.2147799612447072
23,C25-1279,1.1486711057799301
23,C25-1280,1.1378752739929607
23,C25-1281,0.9592242076781574
23,C25-1282,1.218330925798454
23,C25-1283,1.095598425061473
23,C25-1273,1.095598425061473
23,C25-1274,1.0601488762928752
23,C25-1275,1.1706752060460937
23,C25-1276,1.517672818716297
23,C25-1277,1.9626422702315476
23,C25-1278,1.4236865413462483
23,C25-1265,1.095598425061473
23,C25-1266,1.5096346456498175
23,C25-1267,1.544101739095188
23,C25-1268,1.1979910778713496
23,C25-1269,1.1979910778713496
23,C25-1270,1.1021144977149893
23,C25-1271,1.1992134539182915
23,C25-1272,2.197110193173792
23,C25-1262,0.9592242076781574
23,C25-1263,1.43949362941456
23,C25-1264,1.0100624277348196
23,C25-1253,1.9640586239894569
23,C25-1254,1.3760798502465559
23,C25-1255,1.5581134787139694
23,C25-1256,1.5485139060286284
23,C25-1257,1.4579637204214808
23,C25-1258,1.0601488762928752
23,C25-1259,1.3717038117618323
23,C25-1260,1.085967428509035
23,C25-1261,2.014492562771618
23,C25-1247,1.1378752739929607
23,C25-1248,1.1378752739929607
23,C25-1249,2.908696035510153
23,C25-1250,1.4158732475930713
23,C25-1251,1.7460453875609994
23,C25-1252,1.1934573418784171
24,C25-1588,2.0799235974636
24,C25-1589,2.172308398852271
24,C25-1590,1.5760653737088601
24,C25-1591,1.7185192972298688
24,C25-1592,2.436813652876709
24,C25-1593,2.1089223288955083
24,C25-1580,1.954116731176445
24,C25-1581,2.941864421691985
24,C25-1582,1.704776626156325
24,C25-1583,2.250934927958896
24,C25-1584,1.3872481524497244
24,C25-1585,2.86514974318998
24,C25-1586,2.2155309469913176
24,C25-1587,1.9958591113340107
24,C25-1578,2.0137749824776763
24,C25-1579,1.7659074833353712
24,C25-1577,2.598566665159975
24,C25-1575,1.7659074833353712
24,C25-1576,2.1981798351221147
24,C25-1573,1.085599554957253
24,C25-1574,2.306377588594284
24,C25-1571,1.3342726555113464
24,C25-1572,2.117973092841617
24,C25-1568,1.9764851929056446
24,C25-1569,2.1089223288955083
24,C25-1570,1.4330944372505974
24,C25-1560,2.6194847553075276
24,C25-1561,2.0646926409624764
24,C25-1562,2.3955238329544852
24,C25-1563,1.386199783050043
24,C25-1565,1.7507821316511625
24,C25-1567,2.0703656501430214
24,C25-1556,1.645091584718624
24,C25-1557,1.7185192972298688
24,C25-1558,1.7185192972298688
24,C25-1553,1.718405691264125
24,C25-1554,1.783187526558801
24,C25-1555,1.1625088935254746
24,C25-1550,2.293196730644515
24,C25-1551,1.7659074833353712
24,C25-1552,1.3872481524497244
24,C25-1543,1.3872481524497244
24,C25-1544,1.8635486457433916
24,C25-1545,1.9881240383037675
24,C25-1546,1.9857958877058945
24,C25-1547,1.0861536324380565
24,C25-1548,2.0646926409624764
24,C25-1549,2.1089223288955083
24,C25-1539,1.9971161691641515
24,C25-1540,1.8871624116896584
24,C25-1541,2.3835601923967547
24,C25-1542,1.7723685589205154
24,C25-1537,1.3754152694137582
24,C25-1538,2.2155309469913176
24,C25-1526,2.2155309469913176
24,C25-1527,2.171426360358242
24,C25-1528,1.6326491474938902
24,C25-1529,1.3872481524497244
24,C25-1530,2.3835601923967547
24,C25-1531,1.7686933260413233
24,C25-1532,2.2400058102400444
24,C25-1533,2.11250220530585
24,C25-1534,2.4237273206368757
24,C25-1535,1.8871624116896584
24,C25-1536,2.4860840485052527
24,C25-1521,2.0566797135923287
24,C25-1522,1.386199783050043
24,C25-1523,2.5508522631152
24,C25-1524,2.31747221006835
24,C25-1525,1.7723685589205154
24,C25-1517,2.1981798351221147
24,C25-1518,2.2400058102400444
24,C25-1519,2.657212688007013
24,C25-1520,1.5232424147205406
24,C25-1512,1.4029191884593226
24,C25-1513,2.2142034101434036
24,C25-1514,1.6951011491461103
24,C25-1515,2.172308398852271
24,C25-1516,1.8326780918376038
24,C25-1508,2.2400058102400444
24,C25-1510,2.2152221894595754
24,C25-1511,2.54691343901102
24,C25-1502,3.0154361102883724
24,C25-1503,1.741482424026732
24,C25-1504,2.2400058102400444
24,C25-1505,2.2231247597913852
24,C25-1506,1.7723685589205154
24,C25-1507,1.9857958877058945
24,C25-1500,2.1981798351221147
24,C25-1501,2.531739128096912
24,C25-1494,1.0011231939123852
24,C25-1495,1.6951011491461103
24,C25-1496,1.7686933260413233
24,C25-1497,2.2400058102400444
24,C25-1498,1.7112117545427032
24,C25-1499,1.9958591113340107
24,C25-1489,2.440230486253845
24,C25-1490,2.353515613316618
24,C25-1491,2.353515613316618
24,C25-1492,2.3955238329544852
24,C25-1493,2.018948686234443
24,C25-1487,1.0235713169160356
24,C25-1488,0.982480178344115
24,C25-1479,1.3021014854533233
24,C25-1480,2.4749009106947786
24,C25-1481,1.9189074105122959
24,C25-1482,1.0202133595724288
24,C25-1483,2.171426360358242
24,C25-1484,2.0303580131614147
24,C25-1485,2.531739128096912
24,C25-1486,2.2142034101434036
24,C25-1470,1.888397631579001
24,C25-1471,1.9543063157634954
24,C25-1472,2.3425333187837216
24,C25-1473,2.317036642539955
24,C25-1474,1.3649178606212005
24,C25-1475,2.0648273777539963
24,C25-1476,2.0648273777539963
24,C25-1478,2.1176445617684023
24,C25-1464,2.2400058102400444
24,C25-1465,1.291421551074881
24,C25-1466,1.7507821316511625
24,C25-1467,1.593086135223398
24,C25-1468,2.2155309469913176
24,C25-1469,2.0272339968083535
24,C25-1459,2.033065403414714
24,C25-1460,2.1176445617684023
24,C25-1461,1.2720174032625546
24,C25-1462,1.9748715247251212
24,C25-1463,2.2155309469913176
24,C25-1451,1.4029191884593226
24,C25-1452,2.704168483331707
24,C25-1453,1.9971161691641515
24,C25-1454,1.9000083071497478
24,C25-1455,1.3410388218276137
24,C25-1456,1.9000083071497478
24,C25-1457,1.69957000344842
24,C25-1458,2.0648273777539963
24,C25-1448,1.9958591113340107
24,C25-1449,1.3965183570983029
24,C25-1450,1.7896708828152594
24,C25-1440,1.4529735088243845
24,C25-1441,1.4330944372505974
24,C25-1442,1.3342726555113464
24,C25-1444,1.3021014854533233
24,C25-1446,1.9253520073522463
24,C25-1447,1.9857958877058945
24,C25-1423,2.252290003403138
24,C25-1424,1.0235713169160356
24,C25-1425,1.3587383450398138
24,C25-1426,1.4529735088243845
