apartment_id,grocery_store_id,distance_miles,time_min
19,13,2.256825779512098,5.75
19,14,2.4618787826065347,7.383333333333334
19,15,7.683273888674861,11.033333333333333
19,16,4.874047746281084,12.466666666666667
19,17,1.1700448631115863,4.683333333333334
19,18,7.7199348801372,11.483333333333333
19,19,6.871761094610213,11.216666666666667
19,20,8.089651658443834,12.866666666666667
19,21,22.665813314775,24.416666666666668
19,22,2.9272869623572397,5.166666666666667
20,0,2.1207451501857904,8.016666666666667
20,1,2.3835858177886586,9.033333333333333
20,2,2.549492338474157,9.233333333333333
20,3,2.3139920712838804,9.033333333333333
20,4,2.47617035554948,10.033333333333333
20,5,7.994581629736414,12.016666666666667
20,6,2.5004038922788223,9.016666666666667
20,7,2.225135769942958,8.516666666666667
20,8,2.4109262182012503,9.466666666666667
20,9,2.0157331576919733,7.383333333333334
20,10,4.21290715448569,11.216666666666667
20,11,7.731740962133546,11.85
20,12,1.8386419277467783,6.933333333333334
20,13,6.405731542122858,11.283333333333333
20,14,3.521319298594455,12.0
20,15,0.3380267687374949,3.55
20,16,0.5064187803695925,4.233333333333333
20,17,4.758472417264221,13.083333333333334
20,18,0.30944362285160376,3.2333333333333334
20,19,1.4651969130202445,6.95
20,20,2.0157331576919733,7.383333333333334
20,21,20.630817602246886,23.516666666666666
20,22,10.542831222737272,13.45
21,0,2.3941491543117057,6.983333333333333
21,1,1.076838952614115,4.933333333333334
21,2,2.0020629574856774,5.866666666666666
21,3,0.9444865597077063,4.433333333333334
21,4,0.8177265214311458,3.7666666666666666
21,5,2.7806429965078854,7.316666666666666
21,6,2.0760063131470043,6.033333333333333
21,7,1.0880236618738117,5.616666666666666
21,8,0.8835920315160253,4.366666666666666
21,9,5.7887084146296,10.866666666666667
21,10,3.138553692818174,8.6
21,11,2.37861483589546,6.433333333333334
21,12,2.63772726707843,7.85
21,13,0.9507002870742044,2.533333333333333
21,14,0.717064138093877,4.05
21,15,5.382330644860627,9.05
21,16,2.929772453303839,10.5
21,17,3.605204618042179,8.7
21,18,5.418991636322965,9.5
21,19,2.161755750804678,9.1
21,20,5.7887084146296,10.866666666666667
21,21,20.364870070960766,22.416666666666668
21,22,5.719736040861472,7.866666666666666
22,0,1.3458933475834816,5.383333333333334
22,1,1.8193793729106342,7.466666666666667
22,2,0.9475934233909553,4.133333333333334
22,3,1.5845004784570074,5.383333333333334
22,4,1.63980265201884,7.45
22,5,2.758894950725142,7.916666666666667
22,6,1.0215367790522825,4.3
22,7,1.3875253209390186,5.75
22,8,1.5739371419339605,6.883333333333334
22,9,4.326618365292605,14.616666666666667
22,10,1.7410864080927586,6.016666666666667
22,11,2.5097244833285695,7.333333333333333
22,12,1.5832577329837076,6.133333333333334
22,13,1.2551729280326096,5.15
22,14,1.0569550250413213,4.5
22,15,3.4914934072352644,11.533333333333333
22,16,3.090707992096139,10.483333333333333
22,17,1.8175152547006848,5.366666666666666
22,18,3.4653957522959726,11.35
22,19,2.374265226738912,9.2
22,20,4.326618365292605,14.616666666666667
22,21,21.67907340897511,26.483333333333334
22,22,5.49914871935079,9.866666666666667
23,0,0.6828886375781377,2.7666666666666666
23,1,1.411758857668361,5.433333333333334
23,2,0.9270881230815117,3.1
23,3,1.0700038525109672,4.616666666666666
23,4,1.2887270558116992,5.683333333333334
23,5,4.015310624231051,10.133333333333333
23,6,0.877999676886177,2.8833333333333333
23,7,0.9811475511700449,4.083333333333333
23,8,1.2228615457268197,5.1
